"seriesID","seriesCode","seriesName","seriesParent","seriesUnits","entityID","entityIso","entityName","dataValue","dataYear","dataNote","dataSource","seriesDescription"
10938,"HH%U4212fm_HHCUrbanUsers","Urban","HHU4212fm_HHTotalIndividual","%",256,"SRB","Serbia","0.224979",2022,"","Statistical Office of the Republic of Serbia","Individuals using the Internet (from any location) in the last three months, by frequency: Less than once a week: Urban"
10929,"HH%U4212fm_HHCRuralUsers","Rural","HHU4212fm_HHTotalIndividual","%",256,"SRB","Serbia","0.268054",2022,"","Statistical Office of the Republic of Serbia","Individuals using the Internet (from any location) in the last three months, by frequency: Less than once a week: Rural"
9224,"HH%U4212_HHC15to24","15 to 24 years","i99H","%",256,"SRB","Serbia","100",2022,"","Statistical Office of the Republic of Serbia","Individuals using the Internet (from any location): 15 to 24 years"
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",256,"SRB","Serbia","81.3075",2022,"","Statistical Office of the Republic of Serbia","Individuals using the Internet (from any location): 25 to 74 years"
16379,"HH%A699_HHTotalHousehold","Household expenditure on ICTs","","%",274,"MDA","Moldova","4.29456",2022,"","National Bureau of Statistics of the Republic of Moldova","Refer to the percentage of total household expenditure that is expended on ICT goods and services."
16380,"HH%A699_HHCUrban","Urban","HHA699_HHTotalHousehold","%",274,"MDA","Moldova","4.13974",2022,"","National Bureau of Statistics of the Republic of Moldova","Household expenditure on ICTs: Urban"
16381,"HH%A699_HHCRural","Rural","HHA699_HHTotalHousehold","%",274,"MDA","Moldova","4.45671",2022,"","National Bureau of Statistics of the Republic of Moldova","Household expenditure on ICTs: Rural"
33296,"HH%A699w_HHCRural","Rural","HHA699w_HHTotalHousehold","%",274,"MDA","Moldova","1.62548",2022,"","National Bureau of Statistics of the Republic of Moldova","Household expenditure on ICT: Information and communication equipment (COICOP 08.1): Rural"
33297,"HH%A699w_HHCUrban","Urban","HHA699w_HHTotalHousehold","%",274,"MDA","Moldova","8.12915",2022,"","National Bureau of Statistics of the Republic of Moldova","Household expenditure on ICT: Information and communication equipment (COICOP 08.1): Urban"
33298,"HH%A699w_HHTotalHousehold","Information and communication equipment","","%",274,"MDA","Moldova","4.83248",2022,"","National Bureau of Statistics of the Republic of Moldova","Refer to the proportion of ICT household expenditure by type of goods and services."
33314,"HH%A699y_HHCRural","Rural","HHA699y_HHTotalHousehold","%",274,"MDA","Moldova","96.4524",2022,"","National Bureau of Statistics of the Republic of Moldova","Household expenditure on ICT: Information and communication services (COICOP 08.3): Rural"
33315,"HH%A699y_HHCUrban","Urban","HHA699y_HHTotalHousehold","%",274,"MDA","Moldova","82.0159",2022,"","National Bureau of Statistics of the Republic of Moldova","Household expenditure on ICT: Information and communication services (COICOP 08.3): Urban"
33316,"HH%A699y_HHTotalHousehold","Information and communication services","","%",274,"MDA","Moldova","89.3337",2022,"","National Bureau of Statistics of the Republic of Moldova","Refer to the proportion of ICT household expenditure by type of goods and services."
33323,"HH%A699z_HHCRural","Rural","HHA699z_HHTotalHousehold","%",274,"MDA","Moldova","1.92213",2022,"","National Bureau of Statistics of the Republic of Moldova","Household expenditure on ICT: Games toys and hobbies (COICOP 09.2.1): Rural"
33324,"HH%A699z_HHCUrban","Urban","HHA699z_HHTotalHousehold","%",274,"MDA","Moldova","9.8549",2022,"","National Bureau of Statistics of the Republic of Moldova","Household expenditure on ICT: Games toys and hobbies (COICOP 09.2.1): Urban"
33325,"HH%A699z_HHTotalHousehold","Games toys and hobbies","","%",274,"MDA","Moldova","5.83382",2022,"","National Bureau of Statistics of the Republic of Moldova","Refer to the proportion of ICT household expenditure by type of goods and services."
9276,"HH%U4212_HHCMale","Male","i99H","%",275,"BIH","Bosnia and Herzegovina","80.8024",2022,"","Agency for Statistics of Bosnia and Herzegovina","Individuals using the Internet (from any location): Male"
9230,"HH%U4212_HHCFemale","Female","i99H","%",275,"BIH","Bosnia and Herzegovina","76.9687",2022,"","Agency for Statistics of Bosnia and Herzegovina","Individuals using the Internet (from any location): Female"
11333,"HH%U4212w_HHC25to74","25 to 74 years","HHU4212w_HHTotalIndividual","%",276,"GEO","Georgia","32.6637",2022,"","National Statistics Office of Georgia","Individuals using the Internet, by location of use: At work: 25 to 74 years"
10319,"HH%U4212ah_HHC25to74","25 to 74 years","HHU4212ah_HHTotalIndividual","%",276,"GEO","Georgia","46.7571",2022,"","National Statistics Office of Georgia","Individuals using the Internet, by location of use: At another persons home: 25 to 74 years"
10943,"HH%U4212fw_HHC25to74","25 to 74 years","HHU4212fw_HHTotalIndividual","%",276,"GEO","Georgia","7.13951",2022,"","National Statistics Office of Georgia","Individuals using the Internet (from any location) in the last three months, by frequency: At least once a week but not every day: 25 to 74 years"
9145,"HH%U271_HHTotalIndividual","Individuals using a mobile cellular telephone","","%",276,"GEO","Georgia","93.7688",2022,"","National Statistics Office of Georgia","Refers to the proportion of individuals using a mobile (cellular) or smart telephone. An individual uses a mobile cellular telephone if he/she has a mobile cellular phone device with at least one active SIM card for personal use."
9120,"HH%U271_HHCMale","Male","HHU271_HHTotalIndividual","%",276,"GEO","Georgia","94.9773",2022,"","National Statistics Office of Georgia","Individuals using a mobile cellular telephone: Male"
9074,"HH%U271_HHCFemale","Female","HHU271_HHTotalIndividual","%",276,"GEO","Georgia","92.7397",2022,"","National Statistics Office of Georgia","Individuals using a mobile cellular telephone: Female"
9144,"HH%U271_HHCUrbanUsers","Urban","HHU271_HHTotalIndividual","%",276,"GEO","Georgia","96.1984",2022,"","National Statistics Office of Georgia","Individuals using a mobile cellular telephone: Urban"
9135,"HH%U271_HHCRuralUsers","Rural","HHU271_HHTotalIndividual","%",276,"GEO","Georgia","90.0279",2022,"","National Statistics Office of Georgia","Individuals using a mobile cellular telephone: Rural"
10861,"HH%U4212fd_HHTotalIndividual","At least once a day","","%",276,"GEO","Georgia","92.7977",2022,"","National Statistics Office of Georgia","Refers to the frequency of Internet use by individuals who used the Internet from any location in the last three months. Access can be via a fixed or mobile network."
9227,"HH%U4212_HHC25to74","25 to 74 years","i99H","%",276,"GEO","Georgia","80.3642",2022,"","National Statistics Office of Georgia","Individuals using the Internet (from any location): 25 to 74 years"
11021,"HH%U4212h_HHC25to74","25 to 74 years","HHU4212h_HHTotalIndividual","%",276,"GEO","Georgia","99.6077",2022,"","National Statistics Office of Georgia","Individuals using the Internet, by location of use: At home: 25 to 74 years"
10709,"HH%U4212e_HHC25to74","25 to 74 years","HHU4212e_HHTotalIndividual","%",276,"GEO","Georgia","0.44827",2022,"","National Statistics Office of Georgia","Individuals using the Internet, by location of use: At place of education: 25 to 74 years"
9068,"HH%U271_HHC15to24","15 to 24 years","HHU271_HHTotalIndividual","%",276,"GEO","Georgia","99.36",2022,"","National Statistics Office of Georgia","Individuals using a mobile cellular telephone: 15 to 24 years"
9071,"HH%U271_HHC25to74","25 to 74 years","HHU271_HHTotalIndividual","%",276,"GEO","Georgia","96.0003",2022,"","National Statistics Office of Georgia","Individuals using a mobile cellular telephone: 25 to 74 years"
9121,"HH%U271_HHCMore74","75 years and older","HHU271_HHTotalIndividual","%",276,"GEO","Georgia","61.5656",2022,"","National Statistics Office of Georgia","Individuals using a mobile cellular telephone: 75 years and older"
16448,"HH%U422d_HHTotalIndividual","Desktop computer","","%",276,"GEO","Georgia","25.3614",2022,"","National Statistics Office of Georgia","Refers to the proportion of individuals who used a computer from any location in the last three months. A computer refers to a desktop computer, a laptop (portable) computer or a tablet (or similar handheld computer)."
16449,"HH%U422d_HHCMale","Male","HHU422d_HHTotalIndividual","%",276,"GEO","Georgia","28.0335",2022,"","National Statistics Office of Georgia","Individuals using a computer, by type of device: Desktop computer: Male"
16450,"HH%U422d_HHCFemale","Female","HHU422d_HHTotalIndividual","%",276,"GEO","Georgia","23.0858",2022,"","National Statistics Office of Georgia","Individuals using a computer, by type of device: Desktop computer: Female"
16451,"HH%U422d_HHCUrbanUsers","Urban","HHU422d_HHTotalIndividual","%",276,"GEO","Georgia","30.5855",2022,"","National Statistics Office of Georgia","Individuals using a computer, by type of device: Desktop computer: Urban"
16454,"HH%U422d_HHCRuralUsers","Rural","HHU422d_HHTotalIndividual","%",276,"GEO","Georgia","17.3176",2022,"","National Statistics Office of Georgia","Individuals using a computer, by type of device: Desktop computer: Rural"
16469,"HH%U422t_HHCUrbanUsers","Urban","HHU422t_HHTotalIndividual","%",276,"GEO","Georgia","5.26691",2022,"","National Statistics Office of Georgia","Individuals using a computer, by type of device: Tablet: Urban"
16475,"HH%U4212mob_HHTotalIndividual","While commuting, in transport or walking","","%",276,"GEO","Georgia","28.1214",2022,"","National Statistics Office of Georgia","Refers to the proportion of individuals who used the Internet from specified locations in the last three months. Individuals can use the Internet at multiple locations. Access via a mobile device is classified to the appropriate location or ‘while commuting, in transport or walking’, while mobile."
16476,"HH%U4212mob_HHCMale","Male","HHU4212mob_HHTotalIndividual","%",276,"GEO","Georgia","28.533",2022,"","National Statistics Office of Georgia","Individuals using the Internet, by location of use: While commuting, in transport or walking: Male"
16477,"HH%U4212mob_HHCFemale","Female","HHU4212mob_HHTotalIndividual","%",276,"GEO","Georgia","27.7697",2022,"","National Statistics Office of Georgia","Individuals using the Internet, by location of use: While commuting, in transport or walking: Female"
16478,"HH%U4212mob_HHCUrbanUsers","Urban","HHU4212mob_HHTotalIndividual","%",276,"GEO","Georgia","36.5523",2022,"","National Statistics Office of Georgia","Individuals using the Internet, by location of use: While commuting, in transport or walking: Urban"
20723,"HH%U4212comp_HHC25to74","25 to 74 years","HHU4212comp_HHTotalIndividual","%",276,"GEO","Georgia","31.6014",2022,"","National Statistics Office of Georgia","Individuals using the Internet, by type of portable device and network used to access the Internet: By portable computer (laptop, notebook, netbook): 25 to 74 years"
20726,"HH%U4212comp_HHCFemale","Female","HHU4212comp_HHTotalIndividual","%",276,"GEO","Georgia","35.5006",2022,"","National Statistics Office of Georgia","Individuals using the Internet, by type of portable device and network used to access the Internet: By portable computer (laptop, notebook, netbook): Female"
20772,"HH%U4212comp_HHCMale","Male","HHU4212comp_HHTotalIndividual","%",276,"GEO","Georgia","34.9683",2022,"","National Statistics Office of Georgia","Individuals using the Internet, by type of portable device and network used to access the Internet: By portable computer (laptop, notebook, netbook): Male"
20796,"HH%U4212comp_HHCUrbanUsers","Urban","HHU4212comp_HHTotalIndividual","%",276,"GEO","Georgia","40.2656",2022,"","National Statistics Office of Georgia","Individuals using the Internet, by type of portable device and network used to access the Internet: By portable computer (laptop, notebook, netbook): Urban"
20797,"HH%U4212comp_HHTotalIndividual","By portable computer","","%",276,"GEO","Georgia","35.2554",2022,"","National Statistics Office of Georgia","Refers to the proportion of individuals who used the Internet using a portable device. A portable device refers to a mobile phone, a tablet, a portable computer, or any other portable device (e.g. portable games consoles, watches, e-book readers)."
20874,"HH%U4212compcell_HHCUrbanUsers","Urban","HHU4212compcell_HHTotalIndividual","%",276,"GEO","Georgia","7.78285",2022,"","National Statistics Office of Georgia","Individuals using the Internet, by type of portable device and network used to access the Internet: By Portable computer - via mobile cellular network, using USB key/dongle or integrated data SIM card or mobile cellular telephone as modem: Urban"
20875,"HH%U4212compcell_HHTotalIndividual","By portable computer - via mobile cellular network","","%",276,"GEO","Georgia","7.99694",2022,"","National Statistics Office of Georgia","Refers to the proportion of individuals who used the Internet using a portable device. A portable device refers to a mobile phone, a tablet, a portable computer, or any other portable device (e.g. portable games consoles, watches, e-book readers)."
